CUST_ID,BALANCE,BALANCE_FREQUENCY,PURCHASES,ONEOFF_PURCHASES,INSTALLMENTS_PURCHASES,CASH_ADVANCE,PURCHASES_FREQUENCY,ONEOFF_PURCHASES_FREQUENCY,PURCHASES_INSTALLMENTS_FREQUENCY,CASH_ADVANCE_FREQUENCY,CASH_ADVANCE_TRX,PURCHASES_TRX,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS,PRC_FULL_PAYMENT,TENURE
C11152,5311.877259,1,299.94,0,299.94,6351.312685,0.75,0,0.75,0.416667,12,15,6000,7105.878792,3204.78292,0,12
C11153,417.878821,1,364,364,0,0,0.083333,0.083333,0,0,0,4,5000,1039.551142,211.317636,0,12
C11154,94.241684,0.666667,1019.34,0,1019.34,0,0.666667,0,0.666667,0,0,7,5000,1014.359244,122.108687,1,9
C11155,0.48805,0.9,121,0,121,0,0.2,0,0.2,0,0,2,13000,239.482389,18.219526,0.1,10
C11156,293.029263,0.818182,3094.97,185,2909.97,0,0.75,0.25,0.666667,0,0,12,14500,2543.550697,124.465257,0.666667,12
C11157,857.843162,1,0,0,0,2132.754414,0,0,0,0.333333,6,0,7500,980.396237,272.696099,0,12
C11158,4688.103434,1,0,0,0,357.129377,0,0,0,0.166667,2,0,5000,981.149809,2216.590039,0,12
C11159,1373.174839,1,215,0,215,0,0.25,0,0.166667,0,0,10,8500,598.012696,319.996667,0,12
C11161,2730.843802,1,2900,2900,0,0,125,125,0,0,0,1,2900,0,,0,8
C11162,661.423035,0.636364,1109.53,630.01,479.52,952.743339,0.416667,0.083333,0.416667,0.083333,1,6,7500,3137.508664,137.306097,0,12
C11163,749.127741,1,80.3,80.3,0,490.432946,0.166667,0.166667,0,0.25,4,3,1950,214.230371,2359.005614,0,12
C11164,2391.843543,1,3279.57,777.63,2501.94,0,1,0.583333,0.916667,0,0,119,5000,1226.566229,547.949563,0,12
C11165,677.188172,0.909091,3777.59,3777.59,0,329.214459,0.818182,0.818182,0,0.181818,3,28,4000,5499.745992,261.247523,0.090909,11
C11166,26.787185,0.272727,114,114,0,0,0.083333,0.083333,0,0,0,1,1200,333.794157,124.494411,0,12
C11167,20.962217,1,290.36,0,290.36,0,0.916667,0,0.833333,0,0,12,10000,255.56413,178.83986,0.727273,12
C11169,952.51575,1,129.95,129.95,0,0,0.083333,0.083333,0,0,0,2,1500,1791.01792,500.848096,0.083333,12
C11170,6090.522273,1,22.16,22.16,0,0,0.083333,0.083333,0,0,0,1,9000,568.7811,30528.4324,0,12
C11171,0,0,12.65,0,12.65,0,0.083333,0,0.083333,0,0,1,5000,0,,0,12
C11172,987.584177,1,0,0,0,185.647722,0,0,0,0.083333,2,0,1200,448.68922,251.520629,0,12
C11173,51.422178,0.636364,0,0,0,1504.179802,0,0,0,0.5,16,0,5500,1444.167453,70.384975,0.363636,12
C11174,2136.082193,1,0,0,0,2956.073884,0,0,0,0.083333,2,0,6500,1943.803344,560.757332,0,12
C11175,3551.355769,1,1283.65,729.65,554,883.345734,0.833333,0.166667,0.666667,0.166667,4,17,5500,2244.998109,921.910684,0,12
C11176,1306.436456,1,0,0,0,309.560735,0,0,0,0.25,4,0,1500,349.408692,427.330636,0,12
C11177,710.199118,1,3442.08,2718.42,723.66,0,1,0.833333,1,0,0,63,7000,3082.037592,231.798854,0.25,12
C11178,2847.608209,1,1399.05,383.05,1016,0,0.75,0.166667,0.583333,0,0,10,7500,1094.003828,888.841589,0,12
C11179,1596.02939,1,466.18,175.6,290.58,38.321808,0.727273,0.181818,0.545455,0.090909,1,15,1500,463.861161,1739.237096,0,11
C11180,4461.155061,1,190,190,0,454.804237,0.090909,0.090909,0,0.090909,1,1,5000,1240.620735,1818.377046,0,11
C11181,2861.137399,1,0,0,0,265.06559,0,0,0,0.083333,1,0,3000,752.365473,786.946437,0,12
C11182,1180.758966,1,1274.54,396.24,878.3,0,0.833333,0.833333,0.416667,0,0,21,4500,1351.787519,285.440312,0,12
C11184,4613.570499,1,0,0,0,1728.341939,0,0,0,0.090909,1,0,6000,922.218961,1460.63522,0,11
C11185,126.121035,0.454545,590,590,0,0,0.083333,0.083333,0,0,0,1,2500,1471.72027,156.326043,0,12
C11186,7638.382236,1,0,0,0,1405.776254,0,0,0,0.083333,4,0,15500,2284.390267,1970.352152,0,12
C11187,1931.821799,1,120,120,0,0,0.083333,0.083333,0,0,0,1,2100,476.682076,751.902022,0,12
C11188,5538.646971,1,460.57,460.57,0,2661.970456,0.333333,0.333333,0,0.25,6,6,9500,1253.713151,2103.456999,0,12
C11189,1818.441161,1,904.3,0,904.3,0,1,0,1,0,0,54,1700,1251.158216,1750.367637,0,12
C11190,4550.717687,1,2094.99,1357,737.99,2392.186586,1,0.5,1,0.166667,2,23,7600,3172.264416,1091.281356,0,12
C11192,741.294747,1,7096.36,4287.78,2808.58,0,1,1,1,0,0,84,7500,6642.324858,211.053637,1,12
C11193,802.618739,1,2860.32,2435.82,424.5,0,0.666667,0.416667,0.416667,0,0,28,4500,2024.536409,232.97847,0,12
C11195,645.299519,1,1310.84,690,620.84,76.361029,0.8,0.2,0.6,0.1,1,12,2500,1402.76066,158.916575,0,10
C11196,42.366061,0.818182,463.32,0,463.32,0,0.75,0,0.666667,0,0,9,6500,499.856766,179.524229,0.714286,12
C11197,2127.069602,1,743.38,743.38,0,0,0.166667,0.166667,0,0,0,18,2100,1047.607919,4500.377613,0,12
C11198,34.207779,0.090909,2483.26,2483.26,0,0,0.083333,0.083333,0,0,0,1,10000,29272.48607,,0,12
C11199,76.059828,1,927.1,927.1,0,0,1,1,0,0,0,12,1500,906.712652,163.265372,1,12
C11200,25.659372,0.181818,951.1,951.1,0,0,0.166667,0.166667,0,0,0,2,6000,865.208858,108.418045,0,12
C11201,269.309231,1,280.25,0,280.25,0,0.916667,0,0.916667,0,0,19,2500,176.415802,184.470935,0,12
C11202,230.823876,1,1842.33,0,1842.33,0,0.916667,0,0.833333,0,0,12,3000,1651.128297,174.020429,0.333333,12
C11203,6.903243,0.727273,145.01,0,145.01,0,0.75,0,0.75,0,0,9,3000,162.930205,66.97684,0.142857,12
C11204,537.002861,1,2275.97,2275.97,0,203.752607,0.583333,0.583333,0,0.083333,1,31,3000,1575.697754,179.584038,0.166667,12
C11205,3222.221884,1,356.4,356.4,0,1709.973124,0.166667,0.166667,0,0.166667,5,5,3500,835.314447,1171.515143,0,12
C11206,7370.257624,1,0,0,0,1194.995991,0,0,0,0.666667,8,0,7500,2278.457657,2202.491764,0,12
C11207,20.889413,0.636364,244.2,0,244.2,0,0.333333,0,0.25,0,0,4,4000,541.817138,72.261438,0,12
C11208,74.568421,0.454545,600,200,400,0,0.333333,0.083333,0.25,0,0,5,6000,1307.801313,143.732476,1,12
C11209,1.059103,0.181818,25.5,25.5,0,0,0.083333,0.083333,0,0,0,1,5500,563.748018,83.648417,0.5,12
C11210,1109.366186,1,348.78,348.78,0,46.656862,0.714286,0.714286,0,0.142857,1,9,1200,438.733395,590.202893,0,7
C11211,1114.122532,1,348.47,224.31,124.16,99.20189,0.583333,0.166667,0.416667,0.083333,1,9,1200,631.49296,668.171959,0,12
C11212,348.965773,1,1019.4,444.4,575,0,1,0.25,1,0,0,25,1000,214.987376,176.525876,0.25,12
C11213,949.259857,1,0,0,0,59.80774,0,0,0,0.166667,2,0,1000,169.264551,247.985446,0,12
C11214,6306.501319,1,205.03,0,205.03,270.445198,0.3,0,0.3,0.1,1,3,14000,1646.635328,1705.819755,0,10
C11215,1393.527992,0.818182,0,0,0,1829.287087,0,0,0,0.083333,1,0,9000,638.403004,783.207678,0,12
C11216,364.140613,1,1462.38,1462.38,0,0,0.333333,0.333333,0,0,0,5,2500,1858.4353,218.825218,0.083333,12
C11217,72.706076,0.272727,508.56,508.56,0,0,0.083333,0.083333,0,0,0,2,7000,2197.473031,217.322796,0,12
C11219,1688.521097,0.909091,0,0,0,2863.918199,0,0,0,0.181818,5,0,3000,3572.27487,411.099829,125,11
C11220,229.913693,1,2406.77,1955.67,451.1,0,1,1,0.5,0,0,35,10000,2239.201417,194.72626,1,12
C11221,123.791796,0.727273,1202.5,0,1202.5,0,0.666667,0,0.583333,0,0,41,2500,1623.347254,194.037041,0.833333,12
C11222,1786.707643,1,0,0,0,1835.162486,0,0,0,0.25,3,0,3000,1612.796944,419.392234,0,12
C11223,971.681565,1,133.31,0,133.31,148.475392,0.583333,0,0.583333,0.166667,2,1,1000,496.155153,716.223809,0,12
C11224,3959.912911,1,0,0,0,158.159923,0,0,0,0.333333,4,0,4000,701.794235,1641.805004,0,12
C11225,1771.028068,0.909091,360,360,0,1836.07301,0.090909,0.090909,0,0.454545,5,1,5000,4681.869188,427.286126,0.1,11
C11226,543.350448,0.545455,0,0,0,3493.29196,0,0,0,0.166667,8,0,6000,7158.478105,612.399286,0.285714,12
C11227,189.969435,1,2071.55,2001.55,70,47.875577,1,0.916667,0.166667,0.083333,1,19,9000,1679.943402,191.234533,1,12
C11228,214.610294,1,496,0,496,0,1,0,0.833333,0,0,12,2500,739.051121,187.9353,0.083333,12
C11229,4.620029,1,59.67,0,59.67,0,0.916667,0,0.916667,0,0,11,3000,60.665896,67.379671,0,12
C11230,32.779456,1,212.58,160.48,52.1,279.524631,0.5,0.333333,0.166667,0.416667,5,8,1500,338.58363,115.81103,0.2,12
C11231,2191.369256,1,1197.2,869.06,328.14,0,0.666667,0.333333,0.416667,0,0,13,4500,1643.269684,603.954203,0,12
C11232,6.824905,0.090909,0,0,0,1150.890874,0,0,0,0.083333,1,0,1200,0,,0,12
C11233,23.150437,0.090909,0,0,0,3947.583198,0,0,0,0.083333,1,0,4000,0,,0,12
C11234,1893.611922,1,22746.81,15795.42,6951.39,0,1,1,1,0,0,140,18000,22558.28457,505.125031,1,12
C11235,230.936733,0.5,0,0,0,1364.395327,0,0,0,125,1,0,3000,4024.820049,149.909419,0,8
C11236,42.585012,1,534.26,256,278.26,2395.944665,0.333333,0.25,0.083333,0.083333,3,6,7000,3391.718043,65.67327,0.666667,12
C11237,1060.385693,1,5327.61,5327.61,0,3467.977927,0.833333,0.833333,0,0.583333,12,53,6000,8412.649548,247.085679,0.9,12
C11238,867.728471,1,41.07,0,41.07,0,0.25,0,0.25,0,0,3,3000,1409.282903,233.788637,0,12
C11239,8884.816576,1,1233.58,1233.58,0,13674.24402,0.416667,0.416667,0,0.75,26,7,13000,5574.916601,4576.531483,0,12
C11240,77.273142,0.818182,963.61,0,963.61,0,0.833333,0,0.833333,0,0,14,3500,1218.480845,162.680718,0.2,12
C11241,915.981419,0.909091,2037.24,1587.24,450,0,0.833333,0.583333,0.666667,0,0,22,3500,411.176707,296.885026,125,12
C11242,177.355165,0.909091,1179.3,997.3,182,0,0.75,0.5,0.416667,0,0,13,7500,815.01939,175.485133,0.714286,12
C11243,653.004882,0.818182,2035.29,1259.58,775.71,0,0.75,0.5,0.5,0,0,29,9500,7590.280949,319.680283,0,12
C11244,3322.31489,1,676,601,75,0,0.5,0.25,0.333333,0,0,9,10000,867.587298,753.39587,0,12
C11245,49.022296,1,480.27,0,480.27,0,1,0,1,0,0,37,2500,636.766732,179.232469,1,12
C11246,5022.775729,1,2117.05,1947.05,170,0,0.833333,0.833333,0.166667,0,0,19,7000,1588.794697,1082.482851,0,12
C11247,2.451938,0.090909,37.75,0,37.75,0,0.083333,0,0.083333,0,0,1,4000,426.039083,117.833863,1,12
C11248,39.977967,0.3,432.05,432.05,0,0,0.2,0.2,0,0,0,3,10000,1282.534281,55.522218,0,10
C11249,247.063258,1,1448.74,0,1448.74,0,1,0,1,0,0,23,5000,1313.816616,183.31064,0,12
C11250,1327.775159,1,534.93,0,534.93,114.667852,1,0,1,0.083333,1,38,1500,578.744266,400.735862,0,12
C11251,2372.842569,1,218,218,0,0,0.333333,0.333333,0,0,0,4,6500,529.808323,526.403412,0,12
C11252,2705.149599,1,328.61,247.95,80.66,6790.012504,0.333333,0.25,0.083333,0.666667,26,6,7000,4724.801558,789.357067,0.083333,12
C11253,92.782518,0.2,921.82,921.82,0,0,0.1,0.1,0,0,0,1,1200,4644.142145,68.262356,0,10
C11254,4.398104,0.181818,76,76,0,0,0.083333,0.083333,0,0,0,1,1500,307.868817,109.152917,0,12
C11255,9387.614011,1,0,0,0,7968.273359,0,0,0,0.083333,1,0,12000,2202.134525,2584.589917,0,12
C11256,156.536773,1,1903.66,1788.08,115.58,0,0.833333,0.833333,0.166667,0,0,35,9000,2093.551911,169.81431,1,12
C11257,233.393741,1,2346.94,1829.5,517.44,0,0.916667,0.75,0.75,0,0,39,4500,2029.208283,155.235425,875,12
C11258,3597.728209,1,1043,0,1043,836.723952,0.583333,0,0.5,0.083333,1,7,6000,1222.771295,913.580145,0,12
C11259,2.549291,0.181818,322.98,322.98,0,0,0.166667,0.166667,0,0,0,3,9500,1210.429773,5.458904,0,12
C11260,5630.793848,1,2743.66,2743.66,0,2638.893572,0.75,0.75,0,0.166667,2,23,10500,1251.781578,1371.137719,0,12
C11261,1592.168416,1,0,0,0,15084.00852,0,0,0,0.333333,53,0,4500,11382.3658,472.703236,0.166667,12
C11262,599.044829,1,6528.65,4859.87,1668.78,0,1,1,1,0,0,113,12000,5779.079513,176.295409,1,12
C11263,5.801666,0.272727,88.97,33,55.97,0,0.166667,0.083333,0.083333,0,0,2,2720,620.204737,140.098388,1,12
C11264,31.876386,0.909091,311.05,311.05,0,0,0.916667,0.916667,0,0,0,11,6000,320.176291,117.973282,1,12
C11265,41.620283,1,689.4,689.4,0,0,1,1,0,0,0,12,10000,718.15858,191.837369,1,12
C11266,408.732898,0.272727,0,0,0,4799.003911,0,0,0,0.083333,1,0,5000,19666.29097,678.362107,1,12
C11267,5.260527,0.272727,263.16,0,263.16,0,0.416667,0,0.333333,0,0,7,6000,385.107859,43.89699,0.2,12
C11268,238.184435,0.75,2068.15,0,2068.15,0,875,0,0.75,0,0,7,4000,2143.223171,117.977018,0.833333,8
C11269,3437.033859,1,1858.7,1858.7,0,3569.688273,0.583333,0.583333,0,0.833333,26,18,9000,6062.441603,1092.303319,0,12
C11270,341.467517,1,3446.96,2831.62,615.34,0,1,1,0.333333,0,0,46,10500,3273.239834,187.681228,1,12
C11271,2500.029691,1,1103.5,1103.5,0,804.71643,0.333333,0.333333,0,0.25,4,8,8500,617.471865,648.228886,0,12
C11272,1.019189,0.090909,87.02,0,87.02,0,0.083333,0,0.083333,0,0,1,15500,0,,0,12
C11273,6477.2996,1,0,0,0,2436.195048,0,0,0,0.666667,8,0,11500,2480.091913,1572.040565,0,12
C11274,1037.653522,1,584.4,0,584.4,0,1,0,1,0,0,12,1200,572.911937,519.80399,0,12
C11275,1134.726574,1,0,0,0,19.555003,0,0,0,0.083333,1,0,1200,78.603131,7639.575747,0,12
C11276,1564.180333,1,942.22,773.6,168.62,397.71148,1,0.5,1,0.25,3,36,2200,2852.584209,759.107707,0,12
C11277,55.58459,0.818182,395.05,150.05,245,0,0.416667,0.25,0.166667,0,0,6,5500,531.9538,81.364934,0.111111,12
C11278,61.109731,1,438.8,0,438.8,0,1,0,0.9,0,0,10,1500,367.594796,147.921516,0.75,10
C11279,5.340221,0.454545,35.97,35.97,0,0,0.083333,0.083333,0,0,0,1,2000,83.093843,97.069542,0,12
C11280,2593.115716,1,0,0,0,3553.203852,0,0,0,0.666667,19,0,6000,2420.926404,763.877119,0,12
C11281,12.40875,0.3,85.5,85.5,0,0,0.1,0.1,0,0,0,1,1500,414.010478,72.47544,0,10
C11282,1548.224072,1,696.63,696.63,0,0,0.083333,0.083333,0,0,0,2,1800,588.329981,918.350562,0,12
C11283,1547.154381,1,0,0,0,39.346045,0,0,0,0.166667,2,0,1700,438.446345,738.273311,0,12
C11284,527.965041,1,2808.2,1332.96,1475.24,0,1,0.583333,1,0,0,71,7000,2823.313675,175.39498,0.583333,12
C11285,998.231433,1,1622.23,872.26,749.97,0,1,0.916667,0.916667,0,0,54,2500,987.085976,203.838712,0,12
C11286,5220.637076,1,2911.02,1647.3,1263.72,1992.386858,1,0.833333,1,0.166667,4,85,6000,2044.047768,1313.547582,0,12
C11287,395.81907,0.888889,37,0,37,0,0.111111,0,0.111111,0,0,2,2500,243.495592,159.29742,0,9
C11288,1739.666192,1,0,0,0,2878.737758,0,0,0,0.333333,7,0,4500,5130.543752,531.071616,0.083333,12
C11289,1382.168038,1,0,0,0,190.767997,0,0,0,0.416667,8,0,1500,598.968477,404.950458,0,12
C11290,11.047149,0.545455,180.5,0,180.5,0,0.5,0,0.333333,0,0,8,4000,269.952974,173.696638,0.75,12
C11291,1121.833202,1,2940,750,2190,0,1,0.083333,0.916667,0,0,13,3500,1279.460209,365.872805,0.3,12
C11292,1222.083116,1,1492.21,722.91,769.3,0,1,0.5,0.916667,0,0,27,7000,1409.156293,287.150626,0,12
C11293,3850.206279,1,2434.5,2372.1,62.4,6742.419844,0.5,0.333333,0.166667,0.666667,22,22,9000,6120.323572,1803.215713,0,12
C11294,51.640786,0.727273,434.72,99,335.72,0,0.583333,0.083333,0.583333,0,0,9,4500,998.961098,153.216454,1,12
C11295,621.386746,0.571429,178.83,178.83,0,913.392266,0.285714,0.285714,0,0.142857,1,4,1200,96.011391,128.725608,0,7
C11296,1096.949604,1,227.55,227.55,0,0,0.083333,0.083333,0,0,0,2,2500,397.836763,352.17313,0,12
C11297,75.039332,0.272727,588.05,588.05,0,0,0.166667,0.166667,0,0,0,5,9000,707.386471,18.113017,0,12
C11298,939.102758,0.363636,0,0,0,3470.939551,0,0,0,0.166667,4,0,4000,501.827788,855.39844,0,12
C11299,2321.846501,1,2675,2675,0,2357.962605,0.666667,0.666667,0,0.166667,4,22,2500,5458.081568,3043.715928,0.083333,12
C11300,4010.621974,1,40040.71,24543.52,15497.19,0,1,1,1,0,0,358,18000,33994.72785,703.503256,1,12
C11301,139.511394,1,1247.75,137.84,1109.91,404.441902,1,0.166667,1,0.166667,2,31,5000,2017.650301,185.221234,0.5,12
C11302,25.698927,0.909091,244,0,244,197.3778,1,0,1,0.083333,1,16,7000,383.150843,92.417583,0.333333,12
C11303,1856.590921,1,0,0,0,2622.293367,0,0,0,0.333333,7,0,3000,2356.790318,700.578477,0,12
C11304,18.776309,0.5,59,59,0,0,0.166667,0.166667,0,0,0,1,1200,127.623057,55.553231,0,6
C11305,2596.455261,1,0,0,0,1689.711942,0,0,0,0.083333,1,0,3000,714.50351,818.65483,0,12
C11306,6619.14864,1,35.92,0,35.92,0,0.083333,0,0.083333,0,0,1,13500,2071.643344,1797.588069,0,12
C11307,317.657562,1,4398.35,4398.35,0,0,0.916667,0.916667,0,0,0,47,16500,4028.380624,179.19571,0.916667,12
C11308,6912.431438,1,1483.9,1483.9,0,4848.111338,1,1,0,0.25,4,12,14500,2701.466431,1690.030475,0,12
C11309,12.00682,1,126,0,126,0,1,0,1,0,0,12,3000,171.837196,105.323736,0.333333,12
C11310,173.940108,0.5,958.5,958.5,0,404.991463,0.3,0.3,0,0.1,2,6,16000,3213.848412,76.806928,1,10
C11311,661.199437,0.545455,150,150,0,1344.227865,0.083333,0.083333,0,0.25,8,1,2500,290.372365,340.787739,0,12
C11312,12.659909,0.272727,5252.04,2501,2751.04,0,1,0.166667,1,0,0,40,7350,4086.011768,29.259869,0.083333,12
C11313,2425.836071,1,3502.99,2968.85,534.14,0,1,0.833333,0.416667,0,0,74,7000,3871.983102,587.744916,0,12
C11314,27.263365,1,231,0,231,0,0.916667,0,0.833333,0,0,11,5000,174.589426,151.412643,0.181818,12
C11315,208.19101,1,2395.88,1516.09,879.79,0,1,1,0.75,0,0,63,5000,2131.759516,177.898546,0.75,12
C11316,12.654903,0.4,120,0,120,0,0.3,0,0.2,0,0,3,4500,291.598507,74.698385,1,10
C11317,1727.333496,1,560.75,168.65,392.1,0,0.454545,0.181818,0.363636,0,0,11,2500,509.825296,599.949312,0,11
C11318,1727.295159,1,719.76,626.53,93.23,0,0.583333,0.166667,0.416667,0,0,12,1800,724.437944,732.309926,0,12
C11319,801.110294,1,4276.89,1734.5,2542.39,0,1,0.333333,0.916667,0,0,58,7500,4750.947157,195.583027,0.083333,12
C11320,144.129221,0.727273,949.59,272,677.59,0,0.5,0.25,0.333333,0,0,11,4000,999.711434,121.912794,0.1,12
C11321,1497.129794,1,2571.48,1867.92,703.56,0,0.833333,0.333333,0.666667,0,0,26,2500,3177.11973,851.600335,0,12
C11322,1770.072581,1,0,0,0,781.616559,0,0,0,0.083333,1,0,2500,1390.781416,845.927334,0,12
C11323,43.124063,0.727273,491.43,491.43,0,0,0.545455,0.545455,0,0,0,7,2100,714.720575,129.562455,1,11
C11324,200.971458,1,569.68,291.7,277.98,0,0.333333,0.083333,0.25,0,0,10,4000,311.300085,128.751781,0,12
C11325,3.574463,0.818182,576,0,576,0,1,0,1,0,0,12,1000,498.788091,,0,12
C11326,5086.333429,1,548.89,548.89,0,7298.31132,0.166667,0.166667,0,0.5,11,3,8500,7327.589749,1146.630327,0,12
C11327,1469.212816,1,220.69,64.09,156.6,0,0.454545,0.090909,0.272727,0,0,6,2000,416.172003,481.887743,0,11
C11328,80.054576,0.454545,315,315,0,0,0.083333,0.083333,0,0,0,1,300,1054.977467,190.131556,0,12
C11329,249.140601,1,655.94,223,432.94,0,0.75,0.083333,0.75,0,0,17,10500,907.604425,200.878822,0,12
C11330,505.313231,1,4471.79,2875.13,1596.66,298.025242,1,1,0.916667,0.083333,1,74,14500,4393.043928,188.516174,0.833333,12
C11331,396.419487,1,4349.34,4349.34,0,0,0.916667,0.916667,0,0,0,14,5000,4381.453625,163.370313,1,12
C11332,5858.617133,1,2761.41,2484.65,276.76,0,1,0.666667,0.666667,0,0,24,11000,1919.207449,1365.627377,0,12
C11334,1790.707374,0.727273,1368,1368,0,2126.381193,0.083333,0.083333,0,0.25,7,2,3500,672.614794,979.683199,0,12
C11335,2006.218006,1,4572.63,3484.5,1088.13,0,0.5,0.416667,0.25,0,0,28,6500,1670.202477,1842.365907,0,12
C11336,4609.210475,1,335,335,0,0,0.166667,0.166667,0,0,0,2,6000,6344.618447,1785.222397,0.083333,12
C11337,123.089579,1,1150.78,1127.78,23,0,1,1,0.083333,0,0,81,14500,1035.0287,179.685335,0.9,12
C11338,3950.9879,1,699.44,699.44,0,444.077396,1,1,0,0.166667,3,13,4000,994.405792,1817.698864,0,12
C11339,2628.511837,1,273,273,0,342.874785,0.583333,0.583333,0,0.083333,1,7,7500,4613.45321,1148.353805,0,12
C11340,31.473181,0.272727,220.5,220.5,0,0,0.083333,0.083333,0,0,0,2,3750,1199.475254,89.231655,0,12
C11341,421.475963,1,2218.26,0,2218.26,0,0.916667,0,0.916667,0,0,11,4500,2031.739917,4522.22913,0,12
C11342,5561.206188,1,1120.29,965.09,155.2,0,0.666667,0.583333,0.583333,0,0,19,6000,2013.621078,2741.09648,0,12
C11343,2138.185971,1,45.65,45.65,0,0,0.083333,0.083333,0,0,0,1,2500,728.892219,755.461023,0,12
C11344,275.956562,0.363636,1943.1,1644.79,298.31,0,0.333333,0.25,0.25,0,0,10,1800,5018.330901,268.760421,0.333333,12
C11345,2894.348509,1,657.71,310.7,347.01,3384.772636,1,0.166667,0.916667,0.583333,17,21,3500,3166.765636,1006.614717,0,12
C11346,15.173238,0.666667,316.91,316.91,0,0,0.666667,0.666667,0,0,0,6,11000,348.334373,71.08943,1,6
C11347,541.240795,1,5999.95,4104.58,1895.37,0,1,1,1,0,0,97,16000,6850.328106,200.169985,1,12
C11348,1426.870236,1,0,0,0,98.687898,0,0,0,0.083333,1,0,1500,324.97095,642.629679,0,12
C11349,373.243163,0.909091,3603.23,3603.23,0,0,0.75,0.75,0,0,0,24,6000,4752.699763,170.242711,1,12
C11350,3892.352781,1,6068.82,5368.71,700.11,1806.05694,0.75,0.583333,0.333333,0.333333,12,61,7500,4417.82569,1764.680048,0,12
C11351,1172.344218,1,454.21,0,454.21,0,0.916667,0,0.916667,0,0,21,1000,447.202927,8791.735512,0,12
C11352,1786.846869,1,0,0,0,9177.926262,0,0,0,0.75,11,0,6000,4203.245105,335.657631,0.166667,8
C11353,272.7004,1,3298.55,2520.55,778,0,0.833333,0.833333,0.166667,0,0,33,16000,3629.836534,194.460262,0.75,12
C11354,68.845891,0.363636,853.44,603.84,249.6,0,0.25,0.166667,0.083333,0,0,4,11500,789.202649,138.72196,0,12
C11355,120.964472,1,0,0,0,916.399522,0,0,0,0.083333,1,0,1200,997.765267,113.248946,0.083333,12
C11356,2415.412234,1,3313.65,1938.44,1375.21,843.735376,1,0.666667,1,0.416667,10,55,8500,858.81107,582.753042,0,12
C11357,50.435246,0.636364,553.73,553.73,0,0,0.5,0.5,0,0,0,8,13000,371.23017,118.538181,0.545455,12
C11358,1094.221693,1,35,35,0,18.804195,0.083333,0.083333,0,0.083333,1,2,1200,348.094372,493.967774,0,12
C11359,2249.731727,1,2598.54,1941.08,657.46,0,1,0.5,1,0,0,31,9000,1152.945008,593.311661,0,12
C11360,3007.093879,1,0,0,0,2374.346946,0,0,0,0.75,31,0,3500,878.602529,734.58611,0,12
C11361,3143.23132,1,255.08,129.52,125.56,0,0.416667,0.166667,0.333333,0,0,11,5500,734.825068,841.525188,0,12
C11362,1392.814234,1,845.51,773.17,72.34,0,0.416667,0.333333,0.083333,0,0,7,1700,622.228025,451.616978,0,12
C11363,7994.33168,1,224.51,0,224.51,694.278513,0.916667,0,0.833333,0.166667,3,11,13000,1885.941844,1860.347671,0,12
C11364,3661.051976,1,764,515.45,248.55,1203.317833,0.166667,0.166667,0.166667,0.25,3,13,9000,872.241096,985.784518,0,12
C11365,910.682404,1,0,0,0,1435.307385,0,0,0,0.166667,4,0,1500,1687.978206,288.284812,0.083333,12
C11366,779.500096,1,689.4,689.4,0,0,1,1,0,0,0,12,7000,1663.032141,269.813501,0,12
C11367,245.199649,1,2241.84,2241.84,0,0,0.916667,0.916667,0,0,0,27,6000,2033.297863,161.507699,0.2,12
C11368,1279.305202,1,2071.7,2071.7,0,2684.141722,0.5,0.5,0,0.333333,6,22,2500,2792.076889,658.688782,0.25,12
C11369,57.862875,0.272727,579,0,579,0,0.25,0,0.25,0,0,6,5000,2124.54787,129.84145,1,12
C11370,1200.435451,1,886.56,661.56,225,0,1,1,0.25,0,0,15,1200,1118.707982,989.542477,0,12
C11371,1152.710352,1,1392,1062,330,0,1,0.25,1,0,0,16,9500,1147.368802,245.51294,0,12
C11372,2767.251585,1,0,0,0,993.847669,0,0,0,0.166667,2,0,6000,790.443616,613.432586,0,12
C11373,3013.581545,1,0,0,0,218.091392,0,0,0,0.5,6,0,3000,729.037137,1307.25605,0,12
C11374,363.344239,0.818182,665.86,234.98,430.88,0,0.833333,0.75,0.75,0,0,34,4000,1734.889908,232.164739,0.090909,12
C11375,4657.477375,1,237.52,237.52,0,1271.94319,0.25,0.25,0,0.416667,7,3,4500,1613.851352,3807.251196,0,12
C11376,341.456099,1,2091.44,1242.9,848.54,0,1,0.5,1,0,0,38,3000,2252.250986,179.459441,0.083333,12
C11377,7656.390367,1,0,0,0,2678.769331,0,0,0,0.416667,12,0,8000,2020.91393,3248.046319,0,12
C11378,5729.703345,1,265,265,0,3543.64492,0.090909,0.090909,0,0.272727,6,1,14000,11707.95352,1162.329835,0,11
C11379,0,0,300,0,300,0,0.857143,0,0.857143,0,0,6,2500,0,,0,7
C11380,6733.58763,1,280,0,280,3048.091637,1,0,0.916667,0.5,9,12,11000,1713.576478,1609.511846,0,12
C11381,4359.126852,1,0,0,0,647.542041,0,0,0,0.333333,4,0,4500,972.402021,1340.320342,0,12
C11382,18.898762,0.363636,212.5,0,212.5,0,0.333333,0,0.25,0,0,7,1000,275.063898,59.26757,0.363636,12
